"WOCHENTAG";"DATUM";"VON";"BIS";"DAUER_IN_MINUTEN";"LV_NUMMER";"TITEL";"LV_ART";"LV_GRUPPE";"ORT";"LERNEINHEIT";"UNTERRICHTSEINHEIT";"EREIGNIS_TYP";"TERMIN_TYP";"VORTRAGENDER_KONTAKTPERSON";"ANMERKUNG"
"DI";"27.02.2024";"13:00";"16:30";"210";"4102529";"Werkstoffverbunde Keramik-Metalle (ab 5. Sem.)";"UE";"Standardgruppe";"B1.22 (3021|122)";"";"";"Abhaltung";"fix";"";"Es handelt sich um eine Blockveranstaltung (Vorlesung und Übung), die vom 26.02.-01.03.2024 stattfinden wird. Alternierend beim IOT und IWM."
"DI";"27.02.2024";"14:30";"16:30";"120";"41PV00122";"Strom- und Wärmeversorgungsanlagen";"FA";"Standardgruppe";"II (1010|201)";"";"";"Prüfungstermin";"fix";"";""
"MI";"28.02.2024";"08:15";"09:00";"45";"4102598";"Werkstoffverbunde Keramik-Metalle (ab 5. Sem.)";"VO";"Standardgruppe";"B1.22 (3021|122)";"";"";"Abhaltung";"fix";"";"Es handelt sich um eine Blockveranstaltung (Vorlesung und Übung), die vom 26.02.-01.03.2024 stattfinden wird. Alternierend beim IOT und IWM."
"MI";"28.02.2024";"11:30";"12:30";"60";"41PV69989";"Software in mobilen Antrieben";"FA";"Standardgruppe";"H05 (1385|105)";"";"";"Prüfungstermin";"fix";"";""
"MI";"28.02.2024";"13:00";"16:30";"210";"4102529";"Werkstoffverbunde Keramik-Metalle (ab 5. Sem.)";"UE";"Standardgruppe";"B1.22 (3021|122)";"";"";"Abhaltung";"fix";"";"Es handelt sich um eine Blockveranstaltung (Vorlesung und Übung), die vom 26.02.-01.03.2024 stattfinden wird. Alternierend beim IOT und IWM."
"MI";"28.02.2024";"13:30";"15:30";"120";"41PV29012";"Werkstoffverbunde Keramik-Metall";"FA";"Standardgruppe";"TD (1300|408)";"";"";"Prüfungstermin";"fix";"";""
"MI";"28.02.2024";"16:30";"19:00";"150";"41PV28964";"Luftfahrtantriebe II";"FA";"Standardgruppe";"amazon- Hörsaal (H06) (1385|004)";"";"";"Prüfungstermin";"fix";"";""
"MI";"28.02.2024";"16:30";"19:00";"150";"41PV28964";"Luftfahrtantriebe II";"FA";"Standardgruppe";"II (1010|201)";"";"";"Prüfungstermin";"fix";"";""
"DO";"29.02.2024";"09:00";"12:00";"180";"4102598";"Werkstoffverbunde Keramik-Metalle (ab 5. Sem.)";"VO";"Standardgruppe";"B1.22 (3021|122)";"";"";"Abhaltung";"fix";"";"Es handelt sich um eine Blockveranstaltung (Vorlesung und Übung), die vom 26.02.-01.03.2024 stattfinden wird. Alternierend beim IOT und IWM."
"DO";"29.02.2024";"13:00";"16:30";"210";"4102529";"Werkstoffverbunde Keramik-Metalle (ab 5. Sem.)";"UE";"Standardgruppe";"B1.22 (3021|122)";"";"";"Abhaltung";"fix";"";"Es handelt sich um eine Blockveranstaltung (Vorlesung und Übung), die vom 26.02.-01.03.2024 stattfinden wird. Alternierend beim IOT und IWM."
"DO";"29.02.2024";"14:30";"16:00";"90";"41PV00129";"Dynamische Modelle für die Energieversorgung";"FA";"Standardgruppe";"Roter Hörsaal AM (Ro) (1420|002)";"";"";"Prüfungstermin";"fix";"";"Ersttermin, zentral geplant"
"DO";"29.02.2024";"14:30";"16:00";"90";"41PV00129";"Dynamische Modelle für die Energieversorgung";"FA";"Standardgruppe";"H02 (1385|102)";"";"";"Prüfungstermin";"fix";"";"Ersttermin, zentral geplant"
"FR";"01.03.2024";"09:00";"12:00";"180";"4102598";"Werkstoffverbunde Keramik-Metalle (ab 5. Sem.)";"VO";"Standardgruppe";"B1.22 (3021|122)";"";"";"Abhaltung";"fix";"";"Es handelt sich um eine Blockveranstaltung (Vorlesung und Übung), die vom 26.02.-01.03.2024 stattfinden wird. Alternierend beim IOT und IWM."
"FR";"01.03.2024";"11:30";"13:30";"120";"41PV44831";"Industrieller Entwicklungsprozess von PKW-Antrieben";"FA";"Standardgruppe";"B037 (3011|037)";"";"";"Prüfungstermin";"fix";"";""
"FR";"01.03.2024";"13:00";"16:30";"210";"4102529";"Werkstoffverbunde Keramik-Metalle (ab 5. Sem.)";"UE";"Standardgruppe";"B1.22 (3021|122)";"";"";"Abhaltung";"fix";"";"Es handelt sich um eine Blockveranstaltung (Vorlesung und Übung), die vom 26.02.-01.03.2024 stattfinden wird. Alternierend beim IOT und IWM."
"FR";"01.03.2024";"17:00";"19:00";"120";"41PV29250";"Dampfturbinen und Abwärmenutzung";"FA";"Standardgruppe";"amazon- Hörsaal (H06) (1385|004)";"";"";"Prüfungstermin";"fix";"";""
"MO";"04.03.2024";"08:30";"10:00";"90";"41PV30012";"Numerische Strömungsmechanik II";"FA";"Standardgruppe";"Eph (1090|321)";"";"";"Prüfungstermin";"fix";"";""
"MO";"04.03.2024";"08:30";"10:30";"120";"41PV30408";"Windenergie";"FA";"Standardgruppe";"H01 (1385|101)";"";"";"Prüfungstermin";"fix";"";""
"MO";"04.03.2024";"11:00";"13:00";"120";"41PV30011";"Numerische Strömungsmechanik I";"FA";"Standardgruppe";"Eph (1090|321)";"";"";"Prüfungstermin";"fix";"";""
"MI";"06.03.2024";"08:30";"10:30";"120";"41PV28921";"Thermische Trennverfahren";"FA";"Standardgruppe";"TEMP1 (1515|001)";"";"";"Prüfungstermin";"fix";"";""
"MI";"06.03.2024";"08:30";"10:30";"120";"41PV28921";"Thermische Trennverfahren";"FA";"Standardgruppe";"TEMP2 (1515|002)";"";"";"Prüfungstermin";"fix";"";""
"MI";"06.03.2024";"11:30";"13:30";"120";"41PV29016";"Verfahren der Oberflächentechnik";"FA";"Standardgruppe";"AOC (2020|131)";"";"";"Prüfungstermin";"fix";"";""
"DO";"07.03.2024";"13:30";"15:30";"120";"41PV31152";"Turbulente Strömungen";"FA";"Standardgruppe";"I (1010|101)";"";"";"Prüfungstermin";"fix";"";""
"FR";"08.03.2024";"11:30";"13:00";"90";"61PV00041";"Photovoltaik";"FA";"Standardgruppe";"EA (1270|109)";"";"";"Prüfungstermin";"fix";"";""
"MO";"11.03.2024";"08:30";"11:00";"150";"41PV05732";"Modellierung technischer Systeme";"FA";"Standardgruppe";"I (1010|101)";"";"";"Prüfungstermin";"fix";"";"Wiederholung aus Vorsemester, zentral geplant"
"MO";"11.03.2024";"08:30";"11:00";"150";"41PV05732";"Modellierung technischer Systeme";"FA";"Standardgruppe";"II (1010|201)";"";"";"Prüfungstermin";"fix";"";"Wiederholung aus Vorsemester, zentral geplant"
"MO";"11.03.2024";"17:00";"19:00";"120";"41PV19784";"Thermodynamik der Gemische";"FA";"Standardgruppe";"TEMP1 (1515|001)";"";"";"Prüfungstermin";"fix";"";""
"DI";"12.03.2024";"11:00";"13:15";"135";"42PV33882";"Leichtbau";"FA";"Standardgruppe";"HKW 5 (nur ePruefungen) (1132|603)";"";"";"Prüfungstermin";"fix";"";""
"DI";"12.03.2024";"11:00";"13:15";"135";"42PV33882";"Leichtbau";"FA";"Standardgruppe";"ZuseLab C4 (2315|201)";"";"";"Prüfungstermin";"fix";"";""
"DI";"12.03.2024";"11:30";"13:30";"120";"41PV26295";"Regenerative Energien für Gebäude 1";"FA";"Standardgruppe";"H02 (1385|102)";"";"";"Prüfungstermin";"fix";"";"Ersttermin, zentral geplant"
"DI";"12.03.2024";"11:30";"13:30";"120";"41PV26295";"Regenerative Energien für Gebäude 1";"FA";"Standardgruppe";"TEMP1 (1515|001)";"";"";"Prüfungstermin";"fix";"";"Ersttermin, zentral geplant"
"MI";"13.03.2024";"08:30";"10:30";"120";"12PV12159";"Softwaretechnik";"FA";"Standardgruppe";"TEMP1 (1515|001)";"";"";"Prüfungstermin";"fix";"";""
"MI";"13.03.2024";"08:30";"10:30";"120";"12PV12159";"Softwaretechnik";"FA";"Standardgruppe";"Großer Hörsaal AM (1420|210)";"";"";"Prüfungstermin";"fix";"";""
"MI";"13.03.2024";"08:30";"10:30";"120";"12PV12159";"Softwaretechnik";"FA";"Standardgruppe";"H02 (1385|102)";"";"";"Prüfungstermin";"fix";"";""
"MI";"13.03.2024";"11:00";"13:30";"150";"41PV24051";"Strömung in Turbomaschinen I";"FA";"Standardgruppe";"H08 (1385|219)";"";"";"Prüfungstermin";"fix";"";""
"MI";"13.03.2024";"11:30";"13:30";"120";"41PV01857";"Tribologie";"FA";"Standardgruppe";"Großer Hörsaal AM (1420|210)";"";"";"Prüfungstermin";"fix";"";""
"MI";"13.03.2024";"14:30";"16:30";"120";"41PV04863";"Fahrzeugtechnik III";"FA";"Standardgruppe";"Großer Hörsaal AM (1420|210)";"";"";"Prüfungstermin";"fix";"";""
